"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"10151",0.0551810940200924
"10152",0.118636444632743
"10153",0.0957619613569984
"10154",0.110757174456261
"10155",0.636500164304538
"10157",0.0863889039113175
"10158",0.0494154777984249
"10159",0.0395861660201328
"101593348",0.0552172713453747
"1016",0.0674177997950977
"10160",0.0516376842804245
"10161",0.0790268177668827
"10162",0.0487835809211168
"10163",0.119255631937968
"10164",0.140223563327788
"10165",0.0919446909089567
"10166",0.0538114241362523
"101669764",0.0244372084800964
"10169",0.0756409459506507
"1017",0.0800239939476398
"10170",0.0646151580713177
"10171",0.0352451325121178
"10172",0.237770451070517
"10174",0.427336606130534
"10175",0.0763037924081581
"101752400",0.0399231334603622
"10178",0.135714252805817
"10179",0.131337777012604
"10180",0.0535545660603646
"101805491",0.0422169666009757
"10181",0.0853231787484149
"10184",0.0253219317251168
"10186",0.0303713492194843
"10188",0.0928796630113805
"10189",0.0538335899107609
"1019",0.0644858679258834
"10190",0.0906809448476023
"101926888",0.155711278714471
"101926890",0.0218008197828927
"101926903",0.0668074571440884
"101926906",0.0285661314099101
"101926915",0.440270506760999
"101926928",0.044477253282514
"101926942",0.0287019056738386
"101926944",0.0453132391665642
"101926948",0.0514757988405106
"101926951",0.0439885355386938
"101926957",0.054420994997207
"101926962",0.050318543666841
"101926963",0.0221336560520904
"101926975",0.0631921545880993
"101926978",0.071785672753956
"101926987",0.172561450890432
"101926996",0.0418576620032999
"101927003",0.0232786818771626
"101927007",0.100335776742465
"101927017",0.0622147806545577
"101927018",0.0301428493300972
"101927020",0.0444738209803735
"101927021",0.0606437549428034
"101927027",0.0783875902609136
"101927034",0.0338129951466585
"101927038",0.222921275980294
"101927040",0.0252592097702447
"101927043",0.0751466978325596
"101927049",0.0803317928644064
"101927051",0.0762434029031139
"101927058",0.0577939326515581
"101927059",0.0685029342180364
"101927066",0.0298017830537809
"101927067",0.0919250792213671
"101927069",0.0413388199238994
"101927074",0.0523140888549822
"101927075",0.0696707976455256
"101927081",0.036614683840711
"101927084",0.255383662838575
"101927096",0.256622714505455
"101927111",0.0341929491918182
"101927112",0.0207873608944454
"101927115",0.0595513172375389
"101927117",0.041684778283533
"101927123",0.0379230487536947
"101927125",0.175373129157788
"101927129",0.0302246593355662
"101927131",0.0437719948213016
"101927138",0.0310877262162825
"101927143",0.190509956568494
"101927150",0.110480992658548
"101927152",0.03282928500553
"101927157",0.0640001714076997
"101927159",0.0825284779390712
"101927164",0.0361965336631833
"101927165",0.0518923126654786
"101927166",0.183394137347748
